CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,timestamp
dca4017a5daaf7ffea514fb8d9bc807d826fd5437059dd68032dd3619563b1b0c0588c0472fee3bee57b3b9d45df66b37b034b0c032ee6239424bd249835bd78,,01/11/2025 11:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",01/11/2025 11:25:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,200,W,115TH ST,522.0,,,,,,,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,7,1,41.685371542,-87.627752122,POINT (-87.627752121943 41.685371541636),2025-01-11 11:20:00
ea18110363d16973c1c511d49a24f04b4871bdb870aeaf5e8cb97754d7139e4114015f36fa4c8a63c822dcf2cc37c4c6b81934e2313566a5941758c4994fc64b,,01/11/2025 11:15:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/11/2025 11:30:00 AM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,465,N,PARK DR,1834.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,1,41.890520989,-87.619468779,POINT (-87.619468778867 41.890520988666),2025-01-11 11:15:00
7979501bc9159e419921e50ae0223b2378fd50b4e9dea987411f4cedb5ffc42996bd0a4ad3e30da9fdc4f57dde859676848b77cc4dbcd959c22442b868c3c73b,,01/11/2025 11:13:00 AM,25,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",01/11/2025 01:33:00 PM,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,2364,N,LINCOLN AVE,1812.0,,,Y,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11,7,1,41.924970702,-87.648306568,POINT (-87.648306567975 41.924970701649),2025-01-11 11:13:00
55943895be32f4920348b01fa0f7f4dfdf17e3017002b9b82d35075c6f87063b0f2a01f6526c0f05a1ad53bccbcd600f305a67e49e32ce10d128f25cc0974d3b,,01/11/2025 11:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 11:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3556,N,RACINE AVE,1924.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,1,41.947036226,-87.659317714,POINT (-87.659317714129 41.947036226446),2025-01-11 11:10:00
1e4f2f79608420449694db5ba47d87c65df015d704d752aabb112e9bf26eef29f5530d01436f5787944837a589ccc1000bf0d000a3e4fc4d7f5f103d5c8f6396,,01/11/2025 11:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/11/2025 11:25:00 AM,DISREGARDING TRAFFIC SIGNALS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,630,W,HARRISON ST,124.0,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,1.0,1.0,1.0,0.0,11,7,1,41.874463424,-87.643815927,POINT (-87.643815926751 41.874463423738),2025-01-11 11:05:00
5cb24bcf2a35c816c8e0297817a84c7f952120f767d565af82e7ad6f61f58f4b17140e9142cdffcc1c5a3535c7f7fa4d3f31b1797af4d0099da4c2ca40858484,,01/11/2025 11:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/11/2025 11:07:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,613,S,KOSTNER AVE,1131.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,1,41.873152939,-87.735067998,POINT (-87.735067998394 41.873152939308),2025-01-11 11:05:00
669c79a55463185d3a0716d430b75122b57bfa6c7c42f6ae0c7b14c206da01b8f97c05a35d39c5bf83da526895b4e74ddaf7269cdc27852d3cf79eed5d8c2cc3,,01/11/2025 11:00:00 AM,30,OTHER,OTHER,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/11/2025 11:16:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1900,W,47TH ST,924.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,1,41.80863899,-87.672320011,POINT (-87.672320011489 41.808638989575),2025-01-11 11:00:00
8329e5fa8d1a40452adbd27eb56d1461ce1eb5dc3c2a19d0bd7c23d148c03a4fe3858ae866caafbb38aff7749ffb2e481afccf8f7fe2dc6c5f53829622ab3d09,,01/11/2025 11:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 12:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5215,N,ROCKWELL ST,2011.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,7,1,41.976344065,-87.693918609,POINT (-87.693918608983 41.976344065313),2025-01-11 11:00:00
8b74c449777515d89fee06674cf3ef5d78869c1bf546ecaa44eb0764d8e240148f2a0f68462d4d28b600659ddbcda62330b57dad47d629d70ddc21aa9d89c8f4,Y,01/11/2025 11:00:00 AM,10,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 12:33:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,400,E,33RD ST,211.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,7,1,41.834757134,-87.617009653,POINT (-87.61700965313 41.834757133646),2025-01-11 11:00:00
b51d3df90cba74e667e6012c129ba2c47fca50b9c30fe9176952819684e21d61d54e0fdc2ad8b3afc175545ea37b44fa5f98c4a93686d316b68f2e0c90b54555,,01/11/2025 11:00:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,ICE,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 01:15:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2733,N,LAVERGNE AVE,2521.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,1,41.930668663,-87.751326563,POINT (-87.751326562975 41.930668662575),2025-01-11 11:00:00
4b7fefb5ad48703cb9acb1214730d2b5588ac7723fe119af57eb476463935f3e5bb07d8136812a0db674a7bdaaf3cf8c96fbaacfacfab59c9ee1683fd41734cb,Y,01/11/2025 10:50:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/11/2025 10:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4100,W,MADISON ST,1115.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.880804158,-87.728244422,POINT (-87.728244421697 41.880804158177),2025-01-11 10:50:00
f5ed1eb926cc24b680a720f26b050d8d9a11cfa4713cbb84356d0d1cf9ec4e07c4f22650501eb09269422fc9302fabe5c55dcbd62315885ea1748d17e777574a,,01/11/2025 10:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/11/2025 11:35:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5645,N,CALIFORNIA AVE,2011.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.984339685,-87.699051864,POINT (-87.699051864008 41.984339685217),2025-01-11 10:50:00
114c94b86c8c3b609987bf6ab12c028fbad25145882865000b648e766f881d252e191ee48e08b39d0db656820f5754392dc4362ff20b0dbe0c31e8865b762c92,,01/11/2025 10:45:00 AM,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO FRONT,ONE-WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,01/11/2025 10:51:00 AM,IMPROPER BACKING,UNABLE TO DETERMINE,2531,N,KILBOURN AVE,2524.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.927364581,-87.738953347,POINT (-87.738953347175 41.92736458144),2025-01-11 10:45:00
3b047b2553ee8c7277acfc3ed15a4e98596a8b3be7ef61fe79a6e472cfead4300fad3abbd56a12bd02c123e7a31217e691c675219f12cfbcbf3ea78ba27e97ef,,01/11/2025 10:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 12:35:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,11057,S,STATE ST,513.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.692691236,-87.622960665,POINT (-87.622960664512 41.692691235693),2025-01-11 10:45:00
8f1ec2e06ec0e57486997dd7d9edc9e6ed5dc5663ddc38e7b36ea599e7dd32d2642f60dc9c1c947ba208f08b1b1ad14e34af6951a96d243e7d49bc832fc32113,,01/11/2025 10:45:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO SIDE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 10:50:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2662,N,CICERO AVE,2521.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.929710641,-87.746665897,POINT (-87.746665897029 41.929710641181),2025-01-11 10:45:00
cab0985d61948ee081485909d7a568b227ad8850262d8b231b54579ae84866487afa7fcda6457b89bd4bb0d066cc96eee9c2d6f5e4c6f7995ebf66a853c8e859,,01/11/2025 10:35:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/11/2025 10:39:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,722,N,CALIFORNIA AVE,1221.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,0.0,10,7,1,41.894354277,-87.696817646,POINT (-87.696817646441 41.894354277051),2025-01-11 10:35:00
96d3ad9038ac1c4da2b3b4894ba8b2bbcf433bbc10b68e1094d7860b62325c414df9bcb0547bf43b78791a4e5eafbddcebc633f708af4233d3ab5696f13274cc,,01/11/2025 10:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 11:10:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5427,N,KENMORE AVE,2023.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,7,1,41.980858709,-87.656390548,POINT (-87.656390548368 41.980858709323),2025-01-11 10:30:00
a9aa6066a636d87876404ffe9dcf437c2834bf45b28187595fb940accc337059466a89a11761da806819b11b91a22b0998b1a94905792cd3dc0a4cf816791e3f,,01/11/2025 10:30:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/11/2025 10:36:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,3740,W,87TH ST,834.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.735065732,-87.715776282,POINT (-87.715776282284 41.735065731568),2025-01-11 10:30:00
0fb3511a8c302909370acc1f5af08f82fbfc77a868bbcb2fa710f09f73e324d818ea1c9d65b841272fff0d45ed7bf7d3b31a3677ee81607d2f16f2a8fb43c42a,,01/11/2025 10:27:00 AM,40,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,CURVE ON GRADE,SNOW OR SLUSH,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 10:29:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1460,N,LAKE SHORE DR NB,1824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,7,1,41.909431608,-87.626066657,POINT (-87.626066657026 41.909431607843),2025-01-11 10:27:00
a971ff4a75527b2043dcc5f4abfa14a590aed156295b4fc17a97911cd68e391e60f18065df850a735daed17fea358d50626bab3c8dfeaf29151ccee95c8be2fe,,01/11/2025 10:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 10:41:00 AM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,120,W,MADISON ST,122.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,7,1,41.882081137,-87.631513414,POINT (-87.631513413916 41.882081136557),2025-01-11 10:20:00
2ad57420069a2b924a9f31642e124d8aef749ee8ca513f339ceae3612b21f9d0cfb6052a62517d052499c4f979c21a73031850b22e35cce66292374bcf8b5ca3,,01/11/2025 10:10:00 AM,20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ANGLE,UNKNOWN,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 10:30:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,5501,N,CLARK ST,2013.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.981723366,-87.668287655,POINT (-87.668287655229 41.981723365883),2025-01-11 10:10:00
bc8ac881ca0acb19b9cdcf70c87f4b13c93a93e391c8afdc49fcb87641997ed50f63ba8ea36f2bd7f086d205ab770473910504f6a52902343e761b9760132adb,,01/11/2025 10:10:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 10:22:00 AM,NOT APPLICABLE,NOT APPLICABLE,1304,W,DIVISION ST,1433.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,1,41.90355744,-87.660890627,POINT (-87.660890626866 41.903557439856),2025-01-11 10:10:00
8b8ffd3b2fa9d6c2b12cc4c46a55da3b5ae2ae75d2e4974f65b00d408930506d3a9509ecbc565f3a51e0f3e9460cb1f2887c2167641e20980dcec5ee538c302d,,01/11/2025 10:06:00 AM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 10:15:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6701,S,KARLOV AVE,833.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,7,1,41.771255793,-87.724864839,POINT (-87.724864838651 41.77125579322),2025-01-11 10:06:00
31a3cbace569ec614ff4c0a2b0935186b189ef503b23e273eecac8132e3b42d2e1bea9f6998e7f402c0c25c957ee47c384e86647d05278a4a4c215686f43d05d,,01/11/2025 10:05:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 11:05:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6395,W,ROSCOE ST,1633.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,7,1,41.941886681,-87.786078316,POINT (-87.786078316089 41.941886680794),2025-01-11 10:05:00
377fe6642c4a4c4a4277cbfbc05dd59268c7b7997662201de5198969506b5c7b2e312ed992a502dbc36e24249a10b80e4f6a5fa5240b046b9ef33939782f451c,,01/11/2025 10:03:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 01:10:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,5100,S,COTTAGE GROVE AVE,233.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,7,1,41.802220633,-87.60655293,POINT (-87.606552929969 41.802220633425),2025-01-11 10:03:00
88a94a40d512908b811cebe964904f0a8331aa5742b8e678e61830eef42daab1c01340c208fa335fa05aa812ce3724373045af42967e2fe0eecaa5f9b093dda4,,01/11/2025 09:55:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/11/2025 10:25:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,3944,W,47TH ST,821.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,7,1,41.807998867,-87.72293059,POINT (-87.722930590277 41.807998866887),2025-01-11 09:55:00
2ced349f12ea12ead42b944503bc292b8cb8de6c65b0b2ab8493e2876657b4d4098ce8163b0b3b96b645fe3bf012a27e6cd4d45fe0b553ae5d1321927e831f91,,01/11/2025 09:48:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 11:25:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,8648,S,LAFAYETTE AVE,622.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,1,41.736643491,-87.625600917,POINT (-87.625600916777 41.736643491177),2025-01-11 09:48:00
15a41bfdc2bcd3ca032ecdca3b35317b34c8447b5d6fcf6213a8e6285790854e435ecfb88a8a40f9df2b862318889dd8d1336559973df3857002143fbb21ebef,,01/11/2025 09:40:00 AM,45,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 10:00:00 AM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,1400,N,LAKE SHORE DR SB,1824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,7,1,41.907909926,-87.625741088,POINT (-87.625741088327 41.90790992609),2025-01-11 09:40:00
35e4bedb2f19f4182d43d2322fc819602739960d925b6a2e18cde5cd3a069383e5242a73f91c189575d3d5f942ed8bee08c101e733ec2fec4ce0a886fa913021,,01/11/2025 09:40:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 06:18:00 PM,IMPROPER BACKING,FAILING TO YIELD RIGHT-OF-WAY,1611,E,86TH PL,412.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9,7,1,41.737726012,-87.584716379,POINT (-87.584716379219 41.737726011743),2025-01-11 09:40:00
dc89bd23a6cc33d6669148c023b6e8241916e21b2a80160ee3212a4867c15e9175f0223342559f0cce0ac6790200774040208aa5e3360b897f0ed05e3d377153,,01/11/2025 09:35:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/11/2025 09:50:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5332,N,CUMBERLAND AVE,1614.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,1,41.976577725,-87.836763348,POINT (-87.836763348047 41.976577725078),2025-01-11 09:35:00
4ea45a396a954369df76b00465bbc59a5f9fc3289b45830081251f6992700d8adc160a47f657b19f713019c7c481e40e9e11cd2c188df115876371ffe5cadb21,,01/11/2025 09:30:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,TRAFFIC ROUTE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/12/2025 04:45:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2058,W,79TH ST,611.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,7,1,41.750310795,-87.675522187,POINT (-87.675522187386 41.750310795478),2025-01-11 09:30:00
dd4c8944b035daa9ce0af8395eb25cea3fdf98eedd9a8ab20bb48f5a6b8f484bef26ba3648c03511e8c3539de386123c3cfbf5f53d0c30d4b1f6d40be91aec92,,01/11/2025 09:30:00 AM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 06:15:00 PM,NOT APPLICABLE,NOT APPLICABLE,3346,S,CALIFORNIA AVE,911.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,1,41.832423117,-87.695033975,POINT (-87.695033975166 41.832423116985),2025-01-11 09:30:00
c5099bfe112d9fd596baff83b0d42ec3bc72558819cfd41688877e88f075070efc8c73de9021dd8ddf787cb1c9ec3f3262b3da334b7e8dccac82b67463584061,,01/11/2025 09:26:00 AM,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,OTHER,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,ICE,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/11/2025 09:30:00 AM,WEATHER,WEATHER,1000,N,LAKE SHORE DR SB,1824.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,1,41.900958919,-87.619928174,POINT (-87.619928173678 41.900958919109),2025-01-11 09:26:00
